System Name,System Type,CPU Count,CPU Ppin,CPU Serial Number,Memory Count,Memory Size,Memory Speed,BIOS,Board Product,HW Config,Board Serial,PBA,SuperGroup,Group,Team,Division,Subdivision,Discipline,Val Team,Function,Pool,Product,Project,Processor,Domain,Activity,Owner,Site,Active State,System State,NGA Project,NGA Activity,NGA Config,Last Scan,BAT Result,HMA Version,Location,HMA Status
sr48dml073s0601,OKS-JC-...,0,,,0,0.0,0,OKSDCRB1.86B.1599.D51.2502071408,OKS HPM JC2,,VAO252600221,N43467-300,DCAI,PSE,SSL.LAB,SSL,LAB,PVST,Labs,Labs,,DMR-AP,DMR,Unknown,RASP,Development,,SRR,Deployment-L7 Mechanical (POK Built),online,,,,2025-08-29T10:51:44,Pass,2.1.2.10,,Running
sr48dml074s0101,OKS-JC-...,0,,,0,0.0,0,,OKS HPM JC1 500,,VAO252600098,N68328-200,DCAI,PSE,SSL.LAB,SSL,LAB,PVST,Labs,Labs,,DMR-AP,DMR,Unknown,RASP,Development,,SRR,Deployment-L7 Mechanical (POK Built),online,,,,2025-08-29T10:43:45,Pass,2.1.2.10,,Running
sr48dml074s0201,OKS-JC-...,0,,,0,0.0,0,,OKS HPM JC1 500,,VAO252200003,N68328-200,DCAI,PSE,SSL.LAB,SSL,LAB,PVST,Labs,Labs,,DMR-AP,DMR,Unknown,RASP,Development,,SRR,Deployment-L7 Mechanical (POK Built),online,,,,2025-08-29T10:46:45,Pass,2.1.2.10,,Running
sr48dml074s0301,OKS-JC-...,0,,,0,0.0,0,,OKS HPM JC1 500,,VAO252600069,N68328-200,DCAI,PSE,SSL.LAB,SSL,LAB,PVST,Labs,Labs,,DMR-AP,DMR,Unknown,RASP,Development,,SRR,Deployment-L7 Mechanical (POK Built),online,,,,2025-09-10T11:27:29,Pass,2.1.2.10,,Running
sr48dml074s0401,OKS-JC-...,0,,,0,0.0,0,OKSDCRB1.86B.1599.D51.2502071408,OKS HPM JC2,,VAO252600195,N43467-300,DCAI,PSE,SSL.LAB,SSL,LAB,PVST,Labs,Labs,,DMR-AP,DMR,Unknown,RASP,Development,,SRR,Deployment-L7 Mechanical (POK Built),online,,,,2025-08-29T10:47:10,Pass,2.1.2.10,,Running
sr48dml074s0501,OKS-JC-...,0,,,0,0.0,0,OKSDCRB1.86B.1599.D51.2502071408,OKS HPM JC2,,VAO252600188,N43467-300,DCAI,PSE,SSL.LAB,SSL,LAB,PVST,Labs,Labs,,DMR-AP,DMR,Unknown,RASP,Development,,SRR,Deployment-L7 Mechanical (POK Built),online,,,,2025-08-29T10:23:42,Pass,2.1.2.10,,Running
sr48dml075s0101,OKS-JC-...,0,,,0,0.0,0,,OKS HPM JC1 500,,VAO252600121,N68328-200,DCAI,PSE,SSL.LAB,SSL,LAB,PVST,Labs,Labs,,DMR-AP,DMR,Unknown,RASP,Development,,SRR,Deployment-L7 Mechanical (POK Built),online,,,,2025-08-29T10:26:31,Pass,2.1.2.10,,Running
sr48dml075s0201,OKS-JC-...,0,,,0,0.0,0,,OKS HPM JC1 500,,VAO252600123,N68328-200,DCAI,PSE,SSL.LAB,SSL,LAB,PVST,Labs,Labs,,DMR-AP,DMR,Unknown,RASP,Development,,SRR,Deployment-L7 Mechanical (POK Built),online,,,,2025-08-29T10:30:02,Pass,2.1.2.10,,Running
sr48dml075s0301,OKS-JC-...,0,,,0,0.0,0,,OKS HPM JC1 500,,VAO252600128,N68328-200,DCAI,PSE,SSL.LAB,SSL,LAB,PVST,Labs,Labs,,DMR-AP,DMR,Unknown,RASP,Development,,SRR,Deployment-L7 Mechanical (POK Built),online,,,,2025-09-10T11:42:56,Pass,2.1.2.10,,Running
sr48dml075s0401,OKS-JC-...,0,,,0,0.0,0,,OKS HPM JC1 500,,VAO252600151,N68328-200,DCAI,PSE,SSL.LAB,SSL,LAB,PVST,Labs,Labs,,DMR-AP,DMR,Unknown,RASP,Development,,SRR,Deployment-L7 Mechanical (POK Built),online,,,,2025-08-29T10:42:38,Pass,2.1.2.10,,Running
sr48dml075s0501,OKS-JC-...,0,,,0,0.0,0,,OKS HPM JC1 500,,VAO252600059,N68328-200,DCAI,PSE,SSL.LAB,SSL,LAB,PVST,Labs,Labs,,DMR-AP,DMR,Unknown,RASP,Development,,SRR,Deployment-L7 Mechanical (POK Built),online,,,,2025-08-29T10:32:58,Pass,2.1.2.10,,Running
sr48dml075s0601,OKS-JC-...,0,,,0,0.0,0,,OKS HPM JC1 500,,VAO252600103,N68328-200,DCAI,PSE,SSL.LAB,SSL,LAB,PVST,Labs,Labs,,DMR-AP,DMR,Unknown,RASP,Development,,SRR,Deployment-L7 Mechanical (POK Built),online,,,,2025-08-29T10:33:12,Pass,2.1.2.10,,Running
sr48dml076s0101,OKS-JC-...,0,,,0,0.0,0,,OKS HPM JC1 500,,VAO252600168,N68328-200,DCAI,PSE,SSL.LAB,SSL,LAB,PVST,Labs,Labs,,DMR-AP,DMR,Unknown,RASP,Development,,SRR,Deployment-L7 Mechanical (POK Built),online,,,,2025-08-29T11:29:06,Pass,2.1.2.10,,Running
sr48dml076s0201,OKS-JC-...,0,,,0,0.0,0,,OKS HPM JC1 500,,VAO252600160,N68328-200,DCAI,PSE,SSL.LAB,SSL,LAB,PVST,Labs,Labs,,DMR-AP,DMR,Unknown,RASP,Development,,SRR,Deployment-L7 Mechanical (POK Built),online,,,,2025-08-29T10:56:25,Pass,2.1.2.10,,Running
sr48dml076s0301,OKS-JC-...,0,,,0,0.0,0,,OKS HPM JC1 500,,VAO252600025,N68328-200,DCAI,PSE,SSL.LAB,SSL,LAB,PVST,Labs,Labs,,DMR-AP,DMR,Unknown,RASP,Development,,SRR,Deployment-L7 Mechanical (POK Built),online,,,,2025-08-29T10:59:58,Pass,2.1.2.10,,Running
sr48dml076s0401,OKS-JC-...,0,,,0,0.0,0,,OKS HPM JC1 500,,VAO252600017,N68328-200,DCAI,PSE,SSL.LAB,SSL,LAB,PVST,Labs,Labs,,DMR-AP,DMR,Unknown,RASP,Development,,SRR,Deployment-L7 Mechanical (POK Built),online,,,,2025-08-29T10:57:57,Pass,2.1.2.10,,Running
sr48dml076s0501,OKS-JC-...,0,,,0,0.0,0,,OKS HPM JC1 500,,VAO252600116,N68328-200,DCAI,PSE,SSL.LAB,SSL,LAB,PVST,Labs,Labs,,DMR-AP,DMR,Unknown,RASP,Development,,SRR,Deployment-L7 Mechanical (POK Built),online,,,,2025-08-29T11:01:16,Pass,2.1.2.10,,Running
sr48dml076s0601,OKS-JC-...,0,,,0,0.0,0,,OKS HPM JC1 500,,VAO252600057,N68328-200,DCAI,PSE,SSL.LAB,SSL,LAB,PVST,Labs,Labs,,DMR-AP,DMR,Unknown,RASP,Development,,SRR,Deployment-L7 Mechanical (POK Built),online,,,,2025-08-29T11:06:57,Pass,2.1.2.10,,Running
tw00116cl4h0010,BHS-AVC-GNR,2,"3AC3B1CC35E31744, 3AC3B24DAD33375E","D32S5P9600155, D32S5P9600128",4,192.0,5600,BHSDCRB1.IPC.0031.D44.2403292312,AvenueCity,,,M23789-400,DCAI,PSE,SSL.CE,SSL,CE,,CE.PLACEHOLDER.PCEL,CE,PLACEHOLDER,GNR-AP,GNR,Granite Rapid AP,PCEL,Debug,,TW,Validation,online,,,,2025-09-04T04:03:18,Pass,,,Not Running
tw00123l01h0021,BHS-BNC-GNR,2,"0E25E7C4732A7F5A, 0E25D24184039762","D418680200011, D482W5U400168",2,64.0,5600,BHSDREL1.IPC.3544.P29.2412180233,BeechnutCity,,BQB434100435,M61861-305,,PSE,,,,,,,,GNR-SP,GNR,Granite Rapid SP,RASP,,,TW,,online,,,,2025-09-03T06:16:19,Pass,,,Not Running
tw00123l01h0022,BHS-AVC-GNR,2,"9508116211BB7FF2, 9524DA6167686B3A","74UN942400043, 74PY754700055",2,128.0,5600,BHSDCRB1.IPC.3544.O01.2503080926,AvenueCity,,,M23789-401,,iVE,,,,,,,,,,Granite Rapid AP,RASP,,,TW,,online,,,,2025-09-04T07:49:14,Pass,,,Not Running
tw00123l01s0003,BHS-BNC-SRF,2,"8386E2561375277B, 837ABC569D1561FA","74X45G2300037, 74X45G2300041",2,128.0,4800,BHSDCRB1.IPC.3085.M14.2408050216,BeechnutCity,,,,DCAI,PSE,SSL.CE,SSL,CE,,CE.PLACEHOLDER.PCEL,CE,PLACEHOLDER,GNR-SP,GNR,Sierra Forest SP,PCEL,Debug,,TW,Validation,offline,,,,2025-07-17T07:18:10,Pass,,,Not Running
tw00123l01s0004,BHS-BNC-GNR,2,"48EE616B57AB0A78, 48ECAA6B19E62FBE","74BL718800630, 74BL718800694",2,64.0,6400,BHSDREL1.IPC.3544.P29.2412180233,BeechnutCity,,,,DCAI,PSE,SSL.CE,SSL,CE,,CE.PLACEHOLDER.PCEL,CE,PLACEHOLDER,GNR-SP,GNR,Granite Rapid SP,PCEL,Debug,,TW,Validation,online,,,,2025-07-17T08:14:01,Pass,,,Not Running
tw00123l01s0005,WLY-...-ICX,2,"1D853CBA9CD712EB, 1D3977BAA3A36A49","D0561BA200002, D025H3V600327",2,32.0,3200,,WilsonCity,,BQWN92301370,,DCAI,PSE,SSL.CE,SSL,CE,,CE.PLACEHOLDER.PCEL,CE,PLACEHOLDER,GNR-SP,GNR,Ice Lake,PCEL,Debug,,TW,Validation,online,,,,2025-09-12T08:31:47,Fail,,,Not Running
tw00123l01s0006,BHS-BNC-SRF,1,3699FC5679BE7D56,74TE254100039,8,256.0,4800,BHSDREL1.IPC.3544.P60.2505060248,BeechnutCity,,BQB424600348,M61861-203,DCAI,PSE,SSL.CE,SSL,CE,,CE.PLACEHOLDER.PCEL,CE,PLACEHOLDER,GNR-SP,GNR,Sierra Forest SP,PCEL,Debug,,TW,Validation,offline,,,,2025-09-05T03:11:54,Pass,,,Not Running
tw00123l01s0007,BHS-AVC-GNR,2,"0B434E6715F4FFB2, 0B46456781A82F57","74448BD300026, 74448BD300328",2,128.0,4800,BHSDCRB1.IPC.3544.P36.2502102219,AvenueCity,,MVAJ24400077,M23789-301,DCAI,PSE,SSL.CE,SSL,CE,,CE.PLACEHOLDER.PCEL,CE,PLACEHOLDER,GNR-SP,GNR,Granite Rapid AP,PCEL,Debug,,TW,Validation,offline,,,,2025-09-10T08:38:02,Pass,,,Not Running
tw00123l01s0008,BHS-AVC-GNR,2,"C57BD96119A3AD1B, C5D20C62275007A9","74WQ088700433, 74WQ088700514",24,768.0,11200,BHSDCRB1.IPC.3544.P60.2505050030,AvenueCity,,MVAJ31900305,M23789-401,DCAI,PSE,SSL.CE,SSL,CE,,CE.PLACEHOLDER.PCEL,CE,PLACEHOLDER,GNR-SP,GNR,Granite Rapid AP,PCEL,Debug,,TW,Validation,online,,,,2025-09-10T06:49:53,Pass,,,Not Running
tw00123l01s0009,BHS-AVC-GNR,2,"C4F44167C75970E7, C4EA9CC0551C4E7E","747X5A1800159, 747X5A1800280",2,256.0,7200,BHSDCRB1.IPC.3544.P64.2505160242,AvenueCity,,MVAJ44400041,N54650-101,DCAI,PSE,SSL.CE,SSL,CE,,CE.PLACEHOLDER.PCEL,CE,PLACEHOLDER,GNR-SP,GNR,Granite Rapid AP,PCEL,Debug,,TW,Validation,offline,,,,2025-09-02T09:20:28,Pass,,,Not Running
tw00123l01s0010,BHS-AVC-GNR,2,"96350E62FB2C055B, 962C7961E34CA992","74BQ270100116, 74BQ270100061",2,64.0,4800,BHSDCRB1.IPC.3544.P29.2412180038,AvenueCity,,MVAJ31500479,M23789-401,DCAI,PSE,SSL.CE,SSL,CE,,CE.PLACEHOLDER.PCEL,CE,PLACEHOLDER,GNR-AP,GNR,Granite Rapid AP,PCEL,Debug,,TW,Validation,offline,,,,2025-09-08T07:50:13,Pass,,,Not Running
tw00123l01s0011,EGS-...-SPR,2,"292153083FB22D8C, 292167CA16F0DB7E","M2PG549700420, M2PG549700555",2,128.0,4800,EGSDCRB1.SYS.9409.P31.2302280828,Unknown,,,,DCAI,PSE,SSL.CE,SSL,CE,,CE.PLACEHOLDER.PCEL,CE,PLACEHOLDER,EMR-SP,EMR,Sapphire Rapid,PCEL,Debug,,TW,Validation,online,,,,2025-07-31T08:29:37,Pass,,,Not Running
tw00123l01s0014,EGS-ARC-SPR,2,"DF64CD27F1BBE616, DF64C87E7B526824","72XV535600444, 72NM831500008",2,32.0,4800,BHSDCRB1.IPC.3544.P36.2502102219,ArcherCity,,,,DCAI,PSE,SSL.CE,SSL,CE,,CE.PLACEHOLDER.PCEL,CE,PLACEHOLDER,EMR-SP,EMR,Sapphire Rapid,PCEL,Debug,,TW,Ramping Up,offline,,,,2025-08-01T04:00:12,Pass,,,Not Running
tw00123l01s0020,BHS-BNC-GNR,2,"69F2C548AF540E68, 69F2C3C089669B92","447M14L700141, 44WC201700696",2,32.0,5600,BHSDCRB1.IPC.3544.P60.2505060246,BeechnutCityM,,,,DCAI,PSE,SSL.CE,SSL,CE,,CE.PLACEHOLDER.PCEL,CE,PLACEHOLDER,GNR-SP,GNR,Granite Rapid SP,PCEL,Debug,,TW,Ramping Up,offline,,,,2025-08-01T07:59:54,Pass,,,Not Running
tw00123l01s0023,EGS-ARC-SPR,2,"291C5ACBD3B93231, 291C914B99F8C74B","72FH134300758, 72MR368300814",2,48.0,4800,EGSDCRB1.SYS.0109.D34.2402031446,ArcherCity,,QSA124300020,,DCAI,PSE,SSL.CE,SSL,CE,,CE.PLACEHOLDER.PCEL,CE,PLACEHOLDER,EMR-SP,EMR,Sapphire Rapid,PCEL,Debug,,TW,Validation,online,,,,2025-09-11T04:03:05,Pass,,,Not Running
tw00123l23h0003,BHS-BNC-GNR,2,"66E445C1F7F7FB6C, 66E3F427ADF8B583","44TL895400640, 44TL895400338",4,96.0,4800,BHSDCRB1.IPC.3544.P64.2505160316,BeechnutCity,,,M61861-303,DCAI,PSE,SSL.CE,SSL,CE,,CE.PLACEHOLDER.PCEL,CE,PLACEHOLDER,GNR-SP,GNR,Granite Rapid SP,PCEL,Debug,"Chen, Jasom",TW,Validation,online,,,,2025-08-22T08:56:10,Pass,,,Not Running
tw00123l23s0002,BHS-BNC-GNR,2,"6643993239EBC56D, 66439B0E4F82A329","44RV215300146, 44RV215300550",2,32.0,5600,BHSDCRB1.IPC.3544.O01.2503110233,BeechnutCity,,BQB431200147,M61861-205,,PSE,,,,,,,,GNR-SP,GNR,Granite Rapid SP,,,,TW,,offline,,,,2025-09-02T07:55:42,Fail,,,Not Running
tw00123l23s0010,BHS-BNC-GNR,2,"5C3E006F1370F49F, 5C5E096F0383D16C","44PV814400713, 44A63B1401044",16,512.0,4800,BHSDCRB1.PFT.0045.D43.2509261236,BeechnutCity,,BQB431500214,,DCAI,PSE,SSL.CE,SSL,CE,,CE.PLACEHOLDER.PCEL,CE,PLACEHOLDER,GNR-SP,GNR,Granite Rapid SP,PCEL,Debug,,unknown,Validation,offline,,,,2025-09-25T09:42:35,Pass,,,Not Running
vag-srv300-idc,...-GA3-SPR,2,"988BF033DB8BB4DC, 988706345B3C6026",", ",32,1024.0,4800,05.15.00,,,650000664,,DCAI,PSE,,,,,Labs,Labs,,,,Sapphire Rapid,,,Igor Rabkin,IDC9,,offline,,,,2025-06-17T12:29:57,Unknown,,,Not Running
vag-srv302-idc,...-...-...,0,,,0,0.0,0,,,,,,,,,,,,,,,,,Unknown,,,Guy Tzola,IDC9,,offline,,,,,Unknown,,,Not Running
val-degadtm291,Host,0,,,0,0.0,0,,,,No Target,,,PSE,,,,,,,,,,Host,RASP,,,unknown,,online,,,,2025-09-19T19:54:46,Pass,3.3.1.10,,Running
val-degadtm292,Host,0,,,0,0.0,0,,,,No Target,,,PSE,,,,,,,,,,Host,RASP,,,unknown,,online,,,,2025-09-19T20:00:25,Pass,3.3.1.10,,Running
val-degadtm293,Host,0,,,0,0.0,0,,,,No Target,,,PSE,,,,,,,,,,Host,RASP,,,unknown,,online,,,,2025-09-19T20:08:11,Pass,3.3.1.10,,Running
val-degadtm294,Host,0,,,0,0.0,0,,,,No Target,,,PSE,,,,,,,,,,Host,RASP,,,unknown,,online,,,,2025-09-19T20:23:44,Pass,3.3.1.10,,Running
val-degadtm295,Host,0,,,0,0.0,0,,,,No Target,,,PSE,,,,,,,,,,Host,RASP,,,unknown,,online,,,,2025-09-19T20:29:26,Pass,3.3.1.10,,Not Running
val-degadtm296,Host,0,,,0,0.0,0,,,,No Target,,,PSE,,,,,,,,,,Host,RASP,,,unknown,,online,,,,2025-09-19T20:35:59,Pass,3.3.1.10,,Not Running
val-degadtm297,Host,0,,,0,0.0,0,,,,No Target,,,PSE,,,,,,,,,,Host,RASP,,,unknown,,online,,,,2025-09-19T22:43:10,Pass,3.3.1.10,,Not Running
val-degadtm298,Host,0,,,0,0.0,0,,,,No Target,,,PSE,,,,,,,,,,Host,RASP,,,unknown,,online,,,,2025-09-19T20:41:10,Pass,3.3.1.10,,Running
val-degadtm300,Host,0,,,0,0.0,0,,,,No Target,,,PSE,,,,,,,,,,Host,RASP,,,unknown,,online,,,,2025-09-19T20:45:03,Pass,3.3.1.10,,Not Running
val-degadtm301,Host,0,,,0,0.0,0,,,,No Target,,,PSE,,,,,,,,,,Host,RASP,,,unknown,,online,,,,2025-09-19T21:05:29,Pass,3.3.1.10,,Running
val-degadtm302,Host,0,,,0,0.0,0,,,,No Target,,,PSE,,,,,,,,,,Host,RASP,,,unknown,,online,,,,2025-09-19T21:09:06,Pass,3.3.1.10,,Running
val-degadtm303,Host,0,,,0,0.0,0,,,,No Target,,,PSE,,,,,,,,,,Host,RASP,,,unknown,,online,,,,2025-09-19T21:12:25,Pass,3.3.1.10,,Not Running
val-degadtm304,Host,0,,,0,0.0,0,,,,No Target,,,PSE,,,,,,,,,,Host,RASP,,,unknown,,online,,,,2025-09-19T21:16:20,Pass,3.3.1.10,,Running
val-degadtm305,Host,0,,,0,0.0,0,,,,No Target,,,PSE,,,,,,,,,,Host,RASP,,,unknown,,online,,,,2025-09-19T21:41:14,Pass,3.3.1.10,,Running
val-degadtm306,Host,0,,,0,0.0,0,,,,No Target,,,PSE,,,,,,,,,,Host,RASP,,,unknown,,online,,,,2025-09-19T21:45:21,Pass,3.3.1.10,,Running
val-degadtm307,Host,0,,,0,0.0,0,,,,No Target,,,PSE,,,,,,,,,,Host,RASP,,,unknown,,online,,,,2025-09-19T21:49:58,Pass,3.3.1.10,,Running
val-degadtm308,Host,0,,,0,0.0,0,,,,No Target,,,PSE,,,,,,,,,,Host,RASP,,,unknown,,online,,,,2025-09-19T22:12:48,Pass,3.3.1.10,,Not Running
val-degadtm309,Host,0,,,0,0.0,0,,,,No Target,,,PSE,,,,,,,,,,Host,RASP,,,unknown,,online,,,,2025-09-19T22:49:13,Pass,3.3.1.10,,Not Running
val-degadtm310,Host,0,,,0,0.0,0,,,,No Target,,,PSE,,,,,,,,,,Host,RASP,,,unknown,,online,,,,2025-09-19T22:30:13,Pass,3.3.1.10,,Not Running
val-degadtm311,Host,0,,,0,0.0,0,,,,No Target,,,PSE,,,,,,,,,,Host,RASP,,,unknown,,online,,,,2025-09-19T22:34:29,Pass,3.3.1.10,,Running
zp3110a001s1111,WLY-...-ICX,2,"083B654A9663E603, 083B7E7CC9A38C2A","D1S12T7600145, D16R6U3400391",24,384.0,2933,WLYDCRB1.SYS.0030.P47.2404020627,WilsonCity,,,,DCAI,PSE,SNV.CFE,SNV,CFE,PSXT,RTFS.Shared,RTFS,Shared,ICX-D,ICX-D,Ice Lake,,Execution,,GDC,Validation,offline,,,,2025-05-29T23:13:59,Pass,,,Not Running
zp3110a001s1601,WLY-...-ICX,2,"3849CA1D0DFEFA5B, 43DDDB22EFD48687","42GN347301003, 72276CK800234",16,256.0,3200,WLYDCRB1.SYS.0030.P41.2309150558,WilsonCity,,,,DCAI,PSE,SSL.LABS,SSL,LABS,PSXT,Labs,Labs,,ICX-D,ICX-D,Ice Lake,,Execution,,GDC,Validation,online,,,,2025-04-22T06:29:17,Pass,,,Not Running
zp3110a001s1606,WLY-WLC-ICX,2,"083B5C4A6EC6DB48, 083B5ACBA1211D29","D1PU892200337, D16R6U3400226",16,256.0,3200,WLYDCRB1.GOP.0030.P26.2309051659,WilsonCity,,,,DCAI,PSE,SSL.LABS,SSL,LABS,PSXT,Labs,Labs,,ICX-D,ICX-D,Ice Lake,,Execution,,GDC,Validation,offline,,,,2025-03-19T23:21:35,Pass,,,Not Running
zp3110a001s1607,WLY-WLC-ICX,2,"083BA04CA314F26C, 083BA34C6F477E51","D16R6U3400394, D16R6U3400030",16,256.0,3200,WLYDCRB1.KSM.0030.P26.2305260403,WilsonCity,,,,DCAI,PSE,SSL.LABS,SSL,LABS,PSXT,Labs,Labs,,ICX-D,ICX-D,Ice Lake,,Execution,,GDC,Validation,offline,,,,2025-02-28T03:59:54,Pass,,,Not Running
zp3110a001s1608,WLY-WLC-ICX,2,"083B5FCCAADE7C23, 083B5F4D485EFB1B","D16R6U3400088, D1S12T7600120",16,256.0,3200,WLYDCRB1.GOP.0030.P26.2309051659,WilsonCity,,,,DCAI,PSE,SSL.LABS,SSL,LABS,PSXT,Labs,Labs,,ICX-D,ICX-D,Ice Lake,,Execution,,GDC,Validation,online,,,,2025-02-28T04:05:57,Pass,,,Not Running
zp3110a001s1609,WLY-WLC-ICX,2,"083B9D4D7D9C3823, 083B9CCAD9F2447F","D1K82T8600058, D1K82T8600098",16,256.0,3200,WLYDCRB1.GOP.0030.P26.2309051659,WilsonCity,,,,DCAI,PSE,SSL.LABS,SSL,LABS,PSXT,Labs,Labs,,ICX-D,ICX-D,Ice Lake,,Execution,,GDC,Validation,online,,,,2025-03-06T21:43:29,Pass,,,Not Running
zp3110a001s1610,WLY-WLC-ICX,2,"083B594DA6E7EB6D, 083B58CB2553CD00","D16R6U3400365, D1PU892200222",16,256.0,3200,WLYDCRB1.GOP.0030.P26.2309051659,WilsonCity,,,,DCAI,PSE,SSL.LABS,SSL,LABS,PSXT,Labs,Labs,,ICX-D,ICX-D,Ice Lake,,Execution,,GDC,Validation,online,,,,2025-02-28T04:09:17,Pass,,,Not Running
zp3110a001s1701,WLY-...-ICX,2,"3836C1BE3ADC6FAA, 4FE3D20E49C71C88","421K3E8701263, 72XF202801065",14,224.0,2933,WLYDCRB1.SYS.0030.P41.2309150558,WilsonCity,,,,DCAI,PSE,SSL.LABS,SSL,LABS,PSXT,Labs,Labs,Shared,ICX-D,ICX-D,Ice Lake,ALL,Execution,,GDC,Validation,online,,,,2025-04-26T05:59:53,Pass,,,Not Running
zp3110a001s1704,WLY-...-ICX,2,"42E1CCBE2B9F96E3, 180D8BBE3A4646B2",", 71BW281900120",12,192.0,2933,WLYDCRB1.SYS.0030.P41.2309150558,WilsonCity,,,,DCAI,PSE,SSL.LABS,SSL,LABS,PSXT,Labs,Labs,Shared,ICX-D,ICX-D,Ice Lake,ALL,Execution,,GDC,Validation,online,,,,2025-04-26T06:00:41,Pass,,,Not Running
zp3110a001s1705,WLY-...-ICX,2,"104E51BF6268C5FA, 388F2AC0481F2A8F","71CW772801299, 42DY756300932",16,256.0,2933,WLYDCRB1.SYS.0030.P41.2309150558,WilsonCity,,,,DCAI,PSE,SSL.LABS,SSL,LABS,PSXT,Labs,Labs,Shared,ICX-D,ICX-D,Ice Lake,ALL,Execution,,GDC,Validation,offline,,,,2025-04-22T06:32:13,Pass,,,Not Running
zp3110a001s1706,WLY-...-ICX,2,"4863728F12EAF26, 180FCCBDE952FFE8",", 71BW281900865",16,512.0,3200,WLYDCRB1.SYS.0030.P41.2309150558,WilsonCity,,,,DCAI,PSE,SSL.LABS,SSL,LABS,PSXT,Labs,Labs,Shared,ICX-D,ICX-D,Ice Lake,ALL,Execution,,GDC,Validation,online,,,,2025-04-26T06:01:13,Pass,,,Not Running
zp3110a001s1707,WLY-...-ICX,2,"35DAD6C0B8B69BE6, 389E36BF46F4A523","42670VR801390, 4288840E00514",16,256.0,3200,WLYDCRB1.SYS.0030.P41.2309150558,WilsonCity,,,,DCAI,PSE,SSL.LABS,SSL,LABS,PSXT,Labs,Labs,Shared,ICX-D,ICX-D,Ice Lake,ALL,Execution,,GDC,Validation,online,,,,2025-04-26T06:01:44,Pass,,,Not Running
zp3110a001s1708,WLY-...-ICX,2,"3A5403BD7C93F414, 1990591EA1332049","42DA417600245, 42DQ232001498",16,256.0,2933,WLYDCRB1.SYS.0027.P61.2201250631,WilsonCity,,,,DCAI,PSE,SSL.LABS,SSL,LABS,PSXT,Labs,Labs,Shared,ICX-D,ICX-D,Ice Lake,ALL,Execution,,GDC,Validation,online,,,,2025-04-30T02:18:54,Pass,,,Not Running
zp3110a001s1710,WLY-...-ICX,2,"B1EB8D027B3AB354, AEBB1CE8061AEBEA","71UP676400877, M1825EC301022",16,256.0,2933,WLYDCRB1.SYS.0030.P41.2309150558,WilsonCity,,,,DCAI,PSE,SSL.LABS,SSL,LABS,PSXT,Labs,Labs,Shared,ICX-D,ICX-D,Ice Lake,ALL,Execution,,GDC,Validation,online,,,,2025-04-26T06:02:49,Pass,,,Not Running
zp3110a001s1713,WLY-...-ICX,2,"2EC042BD463FD514, DEB15CEAE926F721","42DQ511100652, 72LE805800256",8,256.0,3200,WLYDCRB1.SYS.0030.P41.2309150558,WilsonCity,,,,DCAI,PSE,SSL.LABS,SSL,LABS,PSXT,Labs,Labs,Shared,ICX-D,ICX-D,Ice Lake,ALL,Execution,,GDC,Validation,online,,,,2025-04-26T06:03:59,Pass,,,Not Running
zp3110a001s1716,WLY-...-ICX,2,"1F9DF427BDDF0EFA, 42C0970EA5AE95AA","42LG759201060, 72ML824600619",16,256.0,3200,WLYDCRB1.SYS.0030.P41.2309150558,WilsonCity,,,,DCAI,PSE,SSL.LABS,SSL,LABS,PSXT,Labs,Labs,Shared,ICX-D,ICX-D,Ice Lake,ALL,Execution,,GDC,Validation,online,,,,2025-04-30T02:20:10,Pass,,,Not Running
zp3110a001s1718,WLY-...-ICX,2,"25D31CC01CE0B14D, 2032481EA1236D2F","414F5W1700775, 42EL137100102",32,1024.0,3200,WLYDCRB1.SYS.0030.P41.2309150558,WilsonCity,,,,DCAI,PSE,SSL.LABS,SSL,LABS,PSXT,Labs,Labs,Shared,ICX-D,ICX-D,Ice Lake,ALL,Execution,,GDC,Validation,online,,,,2025-04-22T06:34:31,Pass,,,Not Running
zp3110a001s1801,WLY-...-ICX,2,"4BAFE2BD2F151462, 4365D8BEAD8ADB42","42SB792701017, 72M769C300448",16,256.0,2933,WLYDCRB1.SYS.0030.P41.2309150558,WilsonCity,,,,DCAI,PSE,SSL.LABS,SSL,LABS,PSXT,Labs,Labs,Shared,ICX-D,ICX-D,Ice Lake,ALL,Execution,,GDC,Validation,online,,,,2025-04-26T06:04:33,Pass,,,Not Running
zp3110a001s1802,WLY-...-ICX,2,"33A413284130162D, 180EADBF48E92283",", 71BW281900130",14,224.0,2933,WLYDCRB1.SYS.0030.P41.2309150558,WilsonCity,,,,DCAI,PSE,SSL.LABS,SSL,LABS,PSXT,Labs,Labs,Shared,ICX-D,ICX-D,Ice Lake,ALL,Execution,,GDC,Validation,online,,,,2025-04-23T03:45:47,Pass,,,Not Running
zp3110a001s1804,WLY-...-ICX,2,"0A5EFA272D912C3B, 0E8E80C1744E2706","426A5E2800047, M14W2G1400195",16,256.0,2933,WLYDCRB1.SYS.0030.P41.2309150558,WilsonCity,,,,DCAI,PSE,SSL.LABS,SSL,LABS,PSXT,Labs,Labs,Shared,ICX-D,ICX-D,Ice Lake,ALL,Execution,,GDC,Validation,online,,,,2025-05-07T03:13:54,Pass,,,Not Running
